biosample	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
SAMN04555490		AAYMVY010000001.1	570397	571545	+	blaADC-76	extended-spectrum class C beta-lactamase ADC-76	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001211237.1	extended-spectrum class C beta-lactamase ADC-76		
SAMN04555490		AAYMVY010000001.1	775273	776463	-	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04555490		AAYMVY010000001.1	799223	801934	-	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.78	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04555490		AAYMVY010000002.1	335330	336577	-	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	97.6	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04555490		AAYMVY010000002.1	390513	392729	+	parC_S84L	Acinetobacter baumannii quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	739	739	100.0	99.86	739	WP_000202259.1	DNA topoisomerase IV subunit A ParC		
SAMN04555490		AAYMVY010000007.1	130950	132236	+	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTX	429	429	100.0	100.0	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04555490		AAYMVY010000008.1	65892	66713	-	blaOXA-68	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-68	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021775.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-68		
SAMN04555490		AAYMVY010000010.1	50050	51444	-	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	465	465	100.0	95.7	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC		
SAMN04555490		AAYMVY010000012.1	112271	113056	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.85	262	WP_001279062.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04555490		AAYMVY010000017.1	16365	17840	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	492	492	100.0	98.58	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04555490		AAYMVY010000028.1	7229	8413	+	tet(39)	tetracycline efflux MFS transporter Tet(39)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	395	395	100.0	100.0	395	WP_004856455.1	tetracycline efflux MFS transporter Tet(39)		
SAMN04555490		AAYMVY010000032.1	31	831	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib		
SAMN04555490		AAYMVY010000032.1	834	1667	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id		
SAMN04555490		AAYMVY010000032.1	9734	10546	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.0	100.0	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2		
SAMN04555490		AAYMVY010000034.1	4749	5279	+	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	BLASTX	177	177	100.0	98.31	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia		
SAMN04555490		AAYMVY010000035.1	4111	5280	+	blaMCA	MCA family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	390	390	100.0	100.0	390	WP_057991970.1	MCA family class C beta-lactamase		
SAMN04555490		AAYMVY010000036.1	929	1705	+	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	BLASTX	259	259	100.0	99.23	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa		
SAMN04555492		AAYMVU010000001.1	34321	35469	+	blaADC-79	extended-spectrum class C beta-lactamase ADC-79	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001159760.1	extended-spectrum class C beta-lactamase ADC-79		
SAMN04555492		AAYMVU010000001.1	311548	312738	-	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04555492		AAYMVU010000001.1	335499	338210	-	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.78	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04555492		AAYMVU010000002.1	608590	610065	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	492	492	100.0	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04555492		AAYMVU010000003.1	241086	241862	-	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	259	259	100.0	100.0	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa		
SAMN04555492		AAYMVU010000003.1	265994	266815	+	blaOXA-71	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-71	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021785.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-71		
SAMN04555492		AAYMVU010000003.1	508220	509506	+	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTX	429	429	100.0	100.0	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04555492		AAYMVU010000004.1	97317	98564	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.08	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04555492		AAYMVU010000004.1	527418	529634	-	parC_S84L	Acinetobacter baumannii quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	739	739	100.0	99.73	739	WP_000202259.1	DNA topoisomerase IV subunit A ParC		
SAMN04555492		AAYMVU010000004.1	588832	589617	-	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04555492		AAYMVU010000004.1	610550	611746	-	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.0	99.75	399	WP_063855982.1	tetracycline efflux MFS transporter Tet(A)		
SAMN04555492		AAYMVU010000004.1	619177	619707	+	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia		
SAMN04555492		AAYMVU010000004.1	619867	620211	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1		
SAMN04555492		AAYMVU010000004.1	620208	621044	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1		
SAMN04555492		AAYMVU010000005.1	10416	11810	-	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	465	465	100.0	95.91	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC		
SAMN04555493		AAYMVW010000001.1	34322	35470	+	blaADC-79	extended-spectrum class C beta-lactamase ADC-79	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001159760.1	extended-spectrum class C beta-lactamase ADC-79		
SAMN04555493		AAYMVW010000001.1	311550	312740	-	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04555493		AAYMVW010000001.1	335501	338212	-	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.78	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04555493		AAYMVW010000002.1	608591	610066	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	492	492	100.0	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04555493		AAYMVW010000003.1	88094	89488	+	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	465	465	100.0	95.91	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC		
SAMN04555493		AAYMVW010000003.1	341261	342037	-	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	259	259	100.0	100.0	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa		
SAMN04555493		AAYMVW010000003.1	366169	366990	+	blaOXA-71	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-71	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021785.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-71		
SAMN04555493		AAYMVW010000003.1	608395	609681	+	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTX	429	429	100.0	100.0	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04555493		AAYMVW010000004.1	97317	98564	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.08	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04555493		AAYMVW010000004.1	527418	529634	-	parC_S84L	Acinetobacter baumannii quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	739	739	100.0	99.73	739	WP_000202259.1	DNA topoisomerase IV subunit A ParC		
SAMN04555493		AAYMVW010000004.1	588832	589617	-	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04555493		AAYMVW010000004.1	610550	611746	-	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.0	99.75	399	WP_063855982.1	tetracycline efflux MFS transporter Tet(A)		
SAMN04555493		AAYMVW010000004.1	619177	619707	+	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia		
SAMN04555493		AAYMVW010000004.1	619867	620211	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1		
SAMN04555493		AAYMVW010000004.1	620208	621044	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1		
SAMN04555494		AAYMVR010000001.1	235686	236507	+	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021792.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66		
SAMN04555494		AAYMVR010000002.1	93424	96135	+	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.78	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04555494		AAYMVR010000002.1	118897	120087	+	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04555494		AAYMVR010000003.1	34850	36097	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.32	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04555494		AAYMVR010000004.1	17289	18065	+	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	259	259	100.0	100.0	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa		
SAMN04555494		AAYMVR010000004.1	217326	218801	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	492	492	100.0	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04555494		AAYMVR010000008.1	33230	34516	-	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTX	429	429	100.0	100.0	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04555494		AAYMVR010000011.1	60400	61200	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib		
SAMN04555494		AAYMVR010000011.1	61203	62036	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id		
SAMN04555494		AAYMVR010000011.1	65412	66611	+	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	400	401	99.75	100.0	400	WP_001089072.1	tetracycline efflux MFS transporter Tet(B)		
SAMN04555494		AAYMVR010000011.1	89257	91473	-	parC_S84L	Acinetobacter baumannii quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	739	739	100.0	99.86	739	WP_000202259.1	DNA topoisomerase IV subunit A ParC		
SAMN04555494		AAYMVR010000012.1	77719	78504	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.85	262	WP_001279062.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04555494		AAYMVR010000022.1	37883	39277	-	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	465	465	100.0	100.0	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC		
SAMN04555494		AAYMVR010000040.1	4803	5459	+	catA1	type A-1 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	219	219	100.0	100.0	219	WP_000412211.1	type A-1 chloramphenicol O-acetyltransferase		
SAMN04555494		AAYMVR010000044.1	1104	2252	+	blaADC-25	extended-spectrum class C beta-lactamase ADC-25	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001211217.1	extended-spectrum class C beta-lactamase ADC-25		
SAMN04555494		AAYMVR010000046.1	2428	3285	-	aac(3)-IIe	aminoglycoside N-acetyltransferase AAC(3)-IIe	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	286	286	100.0	100.0	286	WP_002063884.1	aminoglycoside N-acetyltransferase AAC(3)-IIe		
SAMN04555494		AAYMVR010000050.1	843	1700	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1		
SAMN04555494		AAYMVR010000051.1	728	1540	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.0	100.0	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2		
SAMN04555494		AAYMVR010000052.1	648	1460	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTX	271	271	100.0	100.0	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia		
SAMN04555495		AAYMVV010000002.1	260130	261377	-	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.32	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04555495		AAYMVV010000003.1	134587	135735	+	blaADC-80	extended-spectrum class C beta-lactamase ADC-80	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_029424536.1	extended-spectrum class C beta-lactamase ADC-80		
SAMN04555495		AAYMVV010000004.1	65083	65904	-	blaOXA-94	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-94	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_029424390.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-94		
SAMN04555495		AAYMVV010000007.1	125443	126228	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	99.24	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04555495		AAYMVV010000011.1	56581	57771	+	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04555495		AAYMVV010000028.1	19948	21423	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	492	492	100.0	96.34	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04555495		AAYMVV010000032.1	10076	11362	-	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	BLASTX	429	429	100.0	99.77	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04555497		AAYMWA010000001.1	235686	236507	+	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021792.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66		
SAMN04555497		AAYMWA010000002.1	93243	95954	+	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.78	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04555497		AAYMWA010000002.1	118716	119906	+	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04555497		AAYMWA010000004.1	34850	36097	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.32	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04555497		AAYMWA010000005.1	17289	18065	+	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	259	259	100.0	100.0	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa		
SAMN04555497		AAYMWA010000005.1	217326	218801	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	492	492	100.0	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04555497		AAYMWA010000008.1	33230	34516	-	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTX	429	429	100.0	100.0	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04555497		AAYMWA010000011.1	77719	78504	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.85	262	WP_001279062.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04555497		AAYMWA010000016.1	60400	61200	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib		
SAMN04555497		AAYMWA010000016.1	61203	62036	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id		
SAMN04555497		AAYMWA010000016.1	65412	66611	+	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	400	401	99.75	100.0	400	WP_001089072.1	tetracycline efflux MFS transporter Tet(B)		
SAMN04555497		AAYMWA010000019.1	32210	34426	-	parC_S84L	Acinetobacter baumannii quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	739	739	100.0	99.86	739	WP_000202259.1	DNA topoisomerase IV subunit A ParC		
SAMN04555497		AAYMWA010000021.1	37883	39277	-	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	465	465	100.0	100.0	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC		
SAMN04555497		AAYMWA010000040.1	4803	5459	+	catA1	type A-1 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	219	219	100.0	100.0	219	WP_000412211.1	type A-1 chloramphenicol O-acetyltransferase		
SAMN04555497		AAYMWA010000045.1	1104	2252	+	blaADC-25	extended-spectrum class C beta-lactamase ADC-25	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001211217.1	extended-spectrum class C beta-lactamase ADC-25		
SAMN04555497		AAYMWA010000047.1	2428	3285	-	aac(3)-IIe	aminoglycoside N-acetyltransferase AAC(3)-IIe	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	286	286	100.0	100.0	286	WP_002063884.1	aminoglycoside N-acetyltransferase AAC(3)-IIe		
SAMN04555497		AAYMWA010000051.1	843	1700	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1		
SAMN04555497		AAYMWA010000052.1	1116	1928	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.0	100.0	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2		
SAMN04555497		AAYMWA010000053.1	641	1453	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTX	271	271	100.0	100.0	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia		
SAMN04555498		AAYMVQ010000001.1	92903	95614	+	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.78	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04555498		AAYMVQ010000001.1	118376	119566	+	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04555498		AAYMVQ010000001.1	404323	405471	-	blaADC-30	extended-spectrum class C beta-lactamase ADC-30	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001211218.1	extended-spectrum class C beta-lactamase ADC-30		
